LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue,DataValueAlt
MA,Massachusetts,BRFSS,Tobacco,%,Crude Prevalence,,
MA,Massachusetts,BRFSS,Tobacco,%,Crude Prevalence,64,64
MA,Massachusetts,BRFSS,Tobacco,%,Crude Prevalence,64.2,64.2
MD,Maryland,BRFSS,Tobacco,%,Crude Prevalence,63.4,63.4
MD,Maryland,BRFSS,Tobacco,%,Crude Prevalence,56.8,56.8
MD,Maryland,BRFSS,Tobacco,%,Crude Prevalence,,
MD,Maryland,BRFSS,Tobacco,%,Crude Prevalence,53.8,53.8
MD,Maryland,BRFSS,Tobacco,%,Crude Prevalence,,
MD,Maryland,BRFSS,Tobacco,%,Crude Prevalence,,
MD,Maryland,BRFSS,Tobacco,%,Crude Prevalence,55.5,55.5
MD,Maryland,BRFSS,Tobacco,%,Crude Prevalence,52.8,52.8
ME,Maine,BRFSS,Tobacco,%,Crude Prevalence,,
ME,Maine,BRFSS,Tobacco,%,Crude Prevalence,65.4,65.4
ME,Maine,BRFSS,Tobacco,%,Crude Prevalence,,
ME,Maine,BRFSS,Tobacco,%,Crude Prevalence,70.3,70.3
ME,Maine,BRFSS,Tobacco,%,Crude Prevalence,,
ME,Maine,BRFSS,Tobacco,%,Crude Prevalence,,
ME,Maine,BRFSS,Tobacco,%,Crude Prevalence,67.5,67.5
ME,Maine,BRFSS,Tobacco,%,Crude Prevalence,66.6,66.6
MI,Michigan,BRFSS,Tobacco,%,Crude Prevalence,,
MI,Michigan,BRFSS,Tobacco,%,Crude Prevalence,68.7,68.7
MI,Michigan,BRFSS,Tobacco,%,Crude Prevalence,,
MI,Michigan,BRFSS,Tobacco,%,Crude Prevalence,57.2,57.2
MI,Michigan,BRFSS,Tobacco,%,Crude Prevalence,,
MI,Michigan,BRFSS,Tobacco,%,Crude Prevalence,,
MI,Michigan,BRFSS,Tobacco,%,Crude Prevalence,63.2,63.2
MI,Michigan,BRFSS,Tobacco,%,Crude Prevalence,64.9,64.9
MN,Minnesota,BRFSS,Tobacco,%,Crude Prevalence,,
MN,Minnesota,BRFSS,Tobacco,%,Crude Prevalence,65.3,65.3
MN,Minnesota,BRFSS,Tobacco,%,Crude Prevalence,,
MN,Minnesota,BRFSS,Tobacco,%,Crude Prevalence,54.7,54.7
MS,Mississippi,BRFSS,Tobacco,%,Crude Prevalence,65.5,65.5
MN,Minnesota,BRFSS,Tobacco,%,Crude Prevalence,,
MN,Minnesota,BRFSS,Tobacco,%,Crude Prevalence,,
MN,Minnesota,BRFSS,Tobacco,%,Crude Prevalence,60.2,60.2
MN,Minnesota,BRFSS,Tobacco,%,Crude Prevalence,62.5,62.5
MO,Missouri,BRFSS,Tobacco,%,Crude Prevalence,,
MO,Missouri,BRFSS,Tobacco,%,Crude Prevalence,68.6,68.6
MO,Missouri,BRFSS,Tobacco,%,Crude Prevalence,,
MO,Missouri,BRFSS,Tobacco,%,Crude Prevalence,55,55
MO,Missouri,BRFSS,Tobacco,%,Crude Prevalence,,
MO,Missouri,BRFSS,Tobacco,%,Crude Prevalence,,
MO,Missouri,BRFSS,Tobacco,%,Crude Prevalence,62.1,62.1
MO,Missouri,BRFSS,Tobacco,%,Crude Prevalence,67.8,67.8
MS,Mississippi,BRFSS,Tobacco,%,Crude Prevalence,,
MS,Mississippi,BRFSS,Tobacco,%,Crude Prevalence,63.3,63.3
MS,Mississippi,BRFSS,Tobacco,%,Crude Prevalence,,
MS,Mississippi,BRFSS,Tobacco,%,Crude Prevalence,,
MS,Mississippi,BRFSS,Tobacco,%,Crude Prevalence,,
MS,Mississippi,BRFSS,Tobacco,%,Crude Prevalence,,
MS,Mississippi,BRFSS,Tobacco,%,Crude Prevalence,70.2,70.2
MT,Montana,BRFSS,Tobacco,%,Crude Prevalence,,
MT,Montana,BRFSS,Tobacco,%,Crude Prevalence,53.8,53.8
MT,Montana,BRFSS,Tobacco,%,Crude Prevalence,,
MT,Montana,BRFSS,Tobacco,%,Crude Prevalence,42.5,42.5
MT,Montana,BRFSS,Tobacco,%,Crude Prevalence,,
MT,Montana,BRFSS,Tobacco,%,Crude Prevalence,,
MT,Montana,BRFSS,Tobacco,%,Crude Prevalence,48.7,48.7
MT,Montana,BRFSS,Tobacco,%,Crude Prevalence,49.8,49.8
NC,North Carolina,BRFSS,Tobacco,%,Crude Prevalence,,
NC,North Carolina,BRFSS,Tobacco,%,Crude Prevalence,68.6,68.6
NC,North Carolina,BRFSS,Tobacco,%,Crude Prevalence,,
NC,North Carolina,BRFSS,Tobacco,%,Crude Prevalence,63.4,63.4
NC,North Carolina,BRFSS,Tobacco,%,Crude Prevalence,,
NC,North Carolina,BRFSS,Tobacco,%,Crude Prevalence,,
NC,North Carolina,BRFSS,Tobacco,%,Crude Prevalence,66.1,66.1
NC,North Carolina,BRFSS,Tobacco,%,Crude Prevalence,69.9,69.9
ND,North Dakota,BRFSS,Tobacco,%,Crude Prevalence,,
ND,North Dakota,BRFSS,Tobacco,%,Crude Prevalence,67.3,67.3
ND,North Dakota,BRFSS,Tobacco,%,Crude Prevalence,,
ND,North Dakota,BRFSS,Tobacco,%,Crude Prevalence,64.9,64.9
ND,North Dakota,BRFSS,Tobacco,%,Crude Prevalence,,
ND,North Dakota,BRFSS,Tobacco,%,Crude Prevalence,,
ND,North Dakota,BRFSS,Tobacco,%,Crude Prevalence,66,66
ND,North Dakota,BRFSS,Tobacco,%,Crude Prevalence,64.9,64.9
NE,Nebraska,BRFSS,Tobacco,%,Crude Prevalence,,
NE,Nebraska,BRFSS,Tobacco,%,Crude Prevalence,69,69
NE,Nebraska,BRFSS,Tobacco,%,Crude Prevalence,,
NE,Nebraska,BRFSS,Tobacco,%,Crude Prevalence,61.2,61.2
NE,Nebraska,BRFSS,Tobacco,%,Crude Prevalence,,
NE,Nebraska,BRFSS,Tobacco,%,Crude Prevalence,,
NE,Nebraska,BRFSS,Tobacco,%,Crude Prevalence,65.1,65.1
NE,Nebraska,BRFSS,Tobacco,%,Crude Prevalence,70.1,70.1
NH,New Hampshire,BRFSS,Tobacco,%,Crude Prevalence,,
NH,New Hampshire,BRFSS,Tobacco,%,Crude Prevalence,71.4,71.4
NH,New Hampshire,BRFSS,Tobacco,%,Crude Prevalence,,
NH,New Hampshire,BRFSS,Tobacco,%,Crude Prevalence,62,62
NH,New Hampshire,BRFSS,Tobacco,%,Crude Prevalence,,
OH,Ohio,BRFSS,Tobacco,%,Crude Prevalence,57.7,57.7
NH,New Hampshire,BRFSS,Tobacco,%,Crude Prevalence,,
NH,New Hampshire,BRFSS,Tobacco,%,Crude Prevalence,66.8,66.8
NH,New Hampshire,BRFSS,Tobacco,%,Crude Prevalence,67.5,67.5
NJ,New Jersey,BRFSS,Tobacco,%,Crude Prevalence,,
NJ,New Jersey,BRFSS,Tobacco,%,Crude Prevalence,58.2,58.2
NJ,New Jersey,BRFSS,Tobacco,%,Crude Prevalence,,
NJ,New Jersey,BRFSS,Tobacco,%,Crude Prevalence,51.1,51.1
NJ,New Jersey,BRFSS,Tobacco,%,Crude Prevalence,,
NJ,New Jersey,BRFSS,Tobacco,%,Crude Prevalence,,
NJ,New Jersey,BRFSS,Tobacco,%,Crude Prevalence,55.1,55.1
NJ,New Jersey,BRFSS,Tobacco,%,Crude Prevalence,61,61
NM,New Mexico,BRFSS,Tobacco,%,Crude Prevalence,,
NM,New Mexico,BRFSS,Tobacco,%,Crude Prevalence,61.8,61.8
NM,New Mexico,BRFSS,Tobacco,%,Crude Prevalence,43.9,43.9
NM,New Mexico,BRFSS,Tobacco,%,Crude Prevalence,44.9,44.9
NM,New Mexico,BRFSS,Tobacco,%,Crude Prevalence,,
NM,New Mexico,BRFSS,Tobacco,%,Crude Prevalence,,
NM,New Mexico,BRFSS,Tobacco,%,Crude Prevalence,54,54
NM,New Mexico,BRFSS,Tobacco,%,Crude Prevalence,57.6,57.6
NV,Nevada,BRFSS,Tobacco,%,Crude Prevalence,,
NV,Nevada,BRFSS,Tobacco,%,Crude Prevalence,49.8,49.8
NV,Nevada,BRFSS,Tobacco,%,Crude Prevalence,,
NV,Nevada,BRFSS,Tobacco,%,Crude Prevalence,48.5,48.5
NV,Nevada,BRFSS,Tobacco,%,Crude Prevalence,,
NV,Nevada,BRFSS,Tobacco,%,Crude Prevalence,,
NV,Nevada,BRFSS,Tobacco,%,Crude Prevalence,49.2,49.2
NV,Nevada,BRFSS,Tobacco,%,Crude Prevalence,48.4,48.4
NY,New York,BRFSS,Tobacco,%,Crude Prevalence,,
NY,New York,BRFSS,Tobacco,%,Crude Prevalence,62.4,62.4
NY,New York,BRFSS,Tobacco,%,Crude Prevalence,,
NY,New York,BRFSS,Tobacco,%,Crude Prevalence,47.2,47.2
NY,New York,BRFSS,Tobacco,%,Crude Prevalence,,
NY,New York,BRFSS,Tobacco,%,Crude Prevalence,,
NY,New York,BRFSS,Tobacco,%,Crude Prevalence,55.8,55.8
NY,New York,BRFSS,Tobacco,%,Crude Prevalence,62.4,62.4
OH,Ohio,BRFSS,Tobacco,%,Crude Prevalence,,
OH,Ohio,BRFSS,Tobacco,%,Crude Prevalence,66.1,66.1
OH,Ohio,BRFSS,Tobacco,%,Crude Prevalence,,
OH,Ohio,BRFSS,Tobacco,%,Crude Prevalence,,
OH,Ohio,BRFSS,Tobacco,%,Crude Prevalence,,
OH,Ohio,BRFSS,Tobacco,%,Crude Prevalence,61.9,61.9
OH,Ohio,BRFSS,Tobacco,%,Crude Prevalence,62.4,62.4
OK,Oklahoma,BRFSS,Tobacco,%,Crude Prevalence,,
OK,Oklahoma,BRFSS,Tobacco,%,Crude Prevalence,75.2,75.2
OK,Oklahoma,BRFSS,Tobacco,%,Crude Prevalence,,
OK,Oklahoma,BRFSS,Tobacco,%,Crude Prevalence,73.9,73.9
OK,Oklahoma,BRFSS,Tobacco,%,Crude Prevalence,,
OK,Oklahoma,BRFSS,Tobacco,%,Crude Prevalence,,
OK,Oklahoma,BRFSS,Tobacco,%,Crude Prevalence,74.6,74.6
OK,Oklahoma,BRFSS,Tobacco,%,Crude Prevalence,75.4,75.4
OR,Oregon,BRFSS,Tobacco,%,Crude Prevalence,,
OR,Oregon,BRFSS,Tobacco,%,Crude Prevalence,56.4,56.4
OR,Oregon,BRFSS,Tobacco,%,Crude Prevalence,,
OR,Oregon,BRFSS,Tobacco,%,Crude Prevalence,54,54
OR,Oregon,BRFSS,Tobacco,%,Crude Prevalence,,
OR,Oregon,BRFSS,Tobacco,%,Crude Prevalence,,
AL,Alabama,BRFSS,Tobacco,%,Age-adjusted Prevalence,11.2,11.2
OR,Oregon,BRFSS,Tobacco,%,Crude Prevalence,55.2,55.2
OR,Oregon,BRFSS,Tobacco,%,Crude Prevalence,55.7,55.7
PA,Pennsylvania,BRFSS,Tobacco,%,Crude Prevalence,,
PA,Pennsylvania,BRFSS,Tobacco,%,Crude Prevalence,62.5,62.5
PA,Pennsylvania,BRFSS,Tobacco,%,Crude Prevalence,,
PA,Pennsylvania,BRFSS,Tobacco,%,Crude Prevalence,58.3,58.3
PA,Pennsylvania,BRFSS,Tobacco,%,Crude Prevalence,,
PA,Pennsylvania,BRFSS,Tobacco,%,Crude Prevalence,,
PA,Pennsylvania,BRFSS,Tobacco,%,Crude Prevalence,60.4,60.4
PA,Pennsylvania,BRFSS,Tobacco,%,Crude Prevalence,66,66
PR,Puerto Rico,BRFSS,Tobacco,%,Crude Prevalence,,
PR,Puerto Rico,BRFSS,Tobacco,%,Crude Prevalence,,
PR,Puerto Rico,BRFSS,Tobacco,%,Crude Prevalence,23.9,23.9
PR,Puerto Rico,BRFSS,Tobacco,%,Crude Prevalence,28.5,28.5
PR,Puerto Rico,BRFSS,Tobacco,%,Crude Prevalence,,
PR,Puerto Rico,BRFSS,Tobacco,%,Crude Prevalence,,
PR,Puerto Rico,BRFSS,Tobacco,%,Crude Prevalence,23.6,23.6
PR,Puerto Rico,BRFSS,Tobacco,%,Crude Prevalence,,
RI,Rhode Island,BRFSS,Tobacco,%,Crude Prevalence,,
RI,Rhode Island,BRFSS,Tobacco,%,Crude Prevalence,78.5,78.5
RI,Rhode Island,BRFSS,Tobacco,%,Crude Prevalence,,
RI,Rhode Island,BRFSS,Tobacco,%,Crude Prevalence,57.7,57.7
RI,Rhode Island,BRFSS,Tobacco,%,Crude Prevalence,,
RI,Rhode Island,BRFSS,Tobacco,%,Crude Prevalence,,
RI,Rhode Island,BRFSS,Tobacco,%,Crude Prevalence,69.5,69.5
RI,Rhode Island,BRFSS,Tobacco,%,Crude Prevalence,71,71
SC,South Carolina,BRFSS,Tobacco,%,Crude Prevalence,62.1,62.1
SC,South Carolina,BRFSS,Tobacco,%,Crude Prevalence,73.7,73.7
SC,South Carolina,BRFSS,Tobacco,%,Crude Prevalence,,
SC,South Carolina,BRFSS,Tobacco,%,Crude Prevalence,63.7,63.7
SC,South Carolina,BRFSS,Tobacco,%,Crude Prevalence,,
SC,South Carolina,BRFSS,Tobacco,%,Crude Prevalence,,
SC,South Carolina,BRFSS,Tobacco,%,Crude Prevalence,69,69
SC,South Carolina,BRFSS,Tobacco,%,Crude Prevalence,70.3,70.3
SD,South Dakota,BRFSS,Tobacco,%,Crude Prevalence,,
SD,South Dakota,BRFSS,Tobacco,%,Crude Prevalence,60.9,60.9
SD,South Dakota,BRFSS,Tobacco,%,Crude Prevalence,,
SD,South Dakota,BRFSS,Tobacco,%,Crude Prevalence,48.1,48.1
SD,South Dakota,BRFSS,Tobacco,%,Crude Prevalence,,
SD,South Dakota,BRFSS,Tobacco,%,Crude Prevalence,,
SD,South Dakota,BRFSS,Tobacco,%,Crude Prevalence,54.8,54.8
SD,South Dakota,BRFSS,Tobacco,%,Crude Prevalence,56.3,56.3
TN,Tennessee,BRFSS,Tobacco,%,Crude Prevalence,,
TN,Tennessee,BRFSS,Tobacco,%,Crude Prevalence,70,70
TN,Tennessee,BRFSS,Tobacco,%,Crude Prevalence,,
TN,Tennessee,BRFSS,Tobacco,%,Crude Prevalence,50.8,50.8
TN,Tennessee,BRFSS,Tobacco,%,Crude Prevalence,,
TN,Tennessee,BRFSS,Tobacco,%,Crude Prevalence,,
TN,Tennessee,BRFSS,Tobacco,%,Crude Prevalence,61.2,61.2
TN,Tennessee,BRFSS,Tobacco,%,Crude Prevalence,68.3,68.3
TX,Texas,BRFSS,Tobacco,%,Crude Prevalence,,
TX,Texas,BRFSS,Tobacco,%,Crude Prevalence,66.8,66.8
TX,Texas,BRFSS,Tobacco,%,Crude Prevalence,,
TX,Texas,BRFSS,Tobacco,%,Crude Prevalence,29.7,29.7
TX,Texas,BRFSS,Tobacco,%,Crude Prevalence,,
TX,Texas,BRFSS,Tobacco,%,Crude Prevalence,,
TX,Texas,BRFSS,Tobacco,%,Crude Prevalence,49.4,49.4
TX,Texas,BRFSS,Tobacco,%,Crude Prevalence,67.5,67.5
US,United States,BRFSS,Tobacco,%,Crude Prevalence,65.7,65.7
US,United States,BRFSS,Tobacco,%,Crude Prevalence,55.9,55.9
US,United States,BRFSS,Tobacco,%,Crude Prevalence,61,61
UT,Utah,BRFSS,Tobacco,%,Crude Prevalence,,
UT,Utah,BRFSS,Tobacco,%,Crude Prevalence,66,66
UT,Utah,BRFSS,Tobacco,%,Crude Prevalence,,
UT,Utah,BRFSS,Tobacco,%,Crude Prevalence,49.6,49.6
UT,Utah,BRFSS,Tobacco,%,Crude Prevalence,,
UT,Utah,BRFSS,Tobacco,%,Crude Prevalence,,
UT,Utah,BRFSS,Tobacco,%,Crude Prevalence,56.5,56.5
UT,Utah,BRFSS,Tobacco,%,Crude Prevalence,59,59
VA,Virginia,BRFSS,Tobacco,%,Crude Prevalence,,
VA,Virginia,BRFSS,Tobacco,%,Crude Prevalence,62.1,62.1
VA,Virginia,BRFSS,Tobacco,%,Crude Prevalence,,
VA,Virginia,BRFSS,Tobacco,%,Crude Prevalence,60.2,60.2
VA,Virginia,BRFSS,Tobacco,%,Crude Prevalence,,
VA,Virginia,BRFSS,Tobacco,%,Crude Prevalence,,
VA,Virginia,BRFSS,Tobacco,%,Crude Prevalence,61.1,61.1
VA,Virginia,BRFSS,Tobacco,%,Crude Prevalence,61.9,61.9
VI,Virgin Islands,BRFSS,Tobacco,%,Crude Prevalence,,
VI,Virgin Islands,BRFSS,Tobacco,%,Crude Prevalence,,
VI,Virgin Islands,BRFSS,Tobacco,%,Crude Prevalence,,
VI,Virgin Islands,BRFSS,Tobacco,%,Crude Prevalence,,
VI,Virgin Islands,BRFSS,Tobacco,%,Crude Prevalence,,
VI,Virgin Islands,BRFSS,Tobacco,%,Crude Prevalence,,
VI,Virgin Islands,BRFSS,Tobacco,%,Crude Prevalence,,
VI,Virgin Islands,BRFSS,Tobacco,%,Crude Prevalence,,
VT,Vermont,BRFSS,Tobacco,%,Crude Prevalence,,
VT,Vermont,BRFSS,Tobacco,%,Crude Prevalence,64.7,64.7
VT,Vermont,BRFSS,Tobacco,%,Crude Prevalence,,
VT,Vermont,BRFSS,Tobacco,%,Crude Prevalence,,
VT,Vermont,BRFSS,Tobacco,%,Crude Prevalence,,
VT,Vermont,BRFSS,Tobacco,%,Crude Prevalence,,
VT,Vermont,BRFSS,Tobacco,%,Crude Prevalence,61,61
VT,Vermont,BRFSS,Tobacco,%,Crude Prevalence,60.9,60.9
WA,Washington,BRFSS,Tobacco,%,Crude Prevalence,,
WA,Washington,BRFSS,Tobacco,%,Crude Prevalence,61.4,61.4
WA,Washington,BRFSS,Tobacco,%,Crude Prevalence,,
WA,Washington,BRFSS,Tobacco,%,Crude Prevalence,58.9,58.9
WA,Washington,BRFSS,Tobacco,%,Crude Prevalence,,
WA,Washington,BRFSS,Tobacco,%,Crude Prevalence,,
WA,Washington,BRFSS,Tobacco,%,Crude Prevalence,60.3,60.3
WA,Washington,BRFSS,Tobacco,%,Crude Prevalence,63.5,63.5
WI,Wisconsin,BRFSS,Tobacco,%,Crude Prevalence,,
WI,Wisconsin,BRFSS,Tobacco,%,Crude Prevalence,70.6,70.6
WI,Wisconsin,BRFSS,Tobacco,%,Crude Prevalence,,
WI,Wisconsin,BRFSS,Tobacco,%,Crude Prevalence,66.3,66.3
WI,Wisconsin,BRFSS,Tobacco,%,Crude Prevalence,,
WI,Wisconsin,BRFSS,Tobacco,%,Crude Prevalence,,
WI,Wisconsin,BRFSS,Tobacco,%,Crude Prevalence,68.7,68.7
WI,Wisconsin,BRFSS,Tobacco,%,Crude Prevalence,72.9,72.9
WV,West Virginia,BRFSS,Tobacco,%,Crude Prevalence,,
WV,West Virginia,BRFSS,Tobacco,%,Crude Prevalence,59.9,59.9
WV,West Virginia,BRFSS,Tobacco,%,Crude Prevalence,,
WV,West Virginia,BRFSS,Tobacco,%,Crude Prevalence,45.3,45.3
WV,West Virginia,BRFSS,Tobacco,%,Crude Prevalence,,
WV,West Virginia,BRFSS,Tobacco,%,Crude Prevalence,,
WV,West Virginia,BRFSS,Tobacco,%,Crude Prevalence,53.1,53.1
WV,West Virginia,BRFSS,Tobacco,%,Crude Prevalence,52.5,52.5
WY,Wyoming,BRFSS,Tobacco,%,Crude Prevalence,,
WY,Wyoming,BRFSS,Tobacco,%,Crude Prevalence,65.5,65.5
WY,Wyoming,BRFSS,Tobacco,%,Crude Prevalence,,
WY,Wyoming,BRFSS,Tobacco,%,Crude Prevalence,55.8,55.8
WY,Wyoming,BRFSS,Tobacco,%,Crude Prevalence,,
WY,Wyoming,BRFSS,Tobacco,%,Crude Prevalence,,
WY,Wyoming,BRFSS,Tobacco,%,Crude Prevalence,60.1,60.1
WY,Wyoming,BRFSS,Tobacco,%,Crude Prevalence,61.4,61.4
AK,Alaska,BRFSS,Tobacco,%,Age-adjusted Prevalence,0,0
AK,Alaska,BRFSS,Tobacco,%,Age-adjusted Prevalence,1.8,1.8
AK,Alaska,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
AK,Alaska,BRFSS,Tobacco,%,Age-adjusted Prevalence,8.3,8.3
AK,Alaska,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
AK,Alaska,BRFSS,Tobacco,%,Age-adjusted Prevalence,8.7,8.7
AK,Alaska,BRFSS,Tobacco,%,Age-adjusted Prevalence,5.2,5.2
AK,Alaska,BRFSS,Tobacco,%,Age-adjusted Prevalence,4.5,4.5
AL,Alabama,BRFSS,Tobacco,%,Age-adjusted Prevalence,2.7,2.7
AL,Alabama,BRFSS,Tobacco,%,Age-adjusted Prevalence,1,1
AL,Alabama,BRFSS,Tobacco,%,Age-adjusted Prevalence,0,0
AL,Alabama,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
AL,Alabama,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
AL,Alabama,BRFSS,Tobacco,%,Age-adjusted Prevalence,6,6
AL,Alabama,BRFSS,Tobacco,%,Age-adjusted Prevalence,7.9,7.9
AR,Arkansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,4.1,4.1
AR,Arkansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,1,1
AR,Arkansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,0,0
AR,Arkansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,12.6,12.6
AR,Arkansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
AR,Arkansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
AR,Arkansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,6.6,6.6
AR,Arkansas,BRFSS,Tobacco,%,Age-adjusted Prevalence,7.7,7.7
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,1.1,1.1
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,1.8,1.8
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,5.4,5.4
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,4.1,4.1
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,3.3,3.3
AZ,Arizona,BRFSS,Tobacco,%,Age-adjusted Prevalence,4,4
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,0.9,0.9
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,2.7,2.7
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,1.6,1.6
CA,California,BRFSS,Tobacco,%,Age-adjusted Prevalence,2.7,2.7
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,0.8,0.8
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,2.9,2.9
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,7.3,7.3
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,4,4
CO,Colorado,BRFSS,Tobacco,%,Age-adjusted Prevalence,4.7,4.7
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,0.7,0.7
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,3,3
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,1.9,1.9
CT,Connecticut,BRFSS,Tobacco,%,Age-adjusted Prevalence,2.1,2.1
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,1,1
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,2.5,2.5
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,1.8,1.8
DC,District of Columbia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,3.2,3.2
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,1.7,1.7
DE,Delaware,BRFSS,Tobacco,%,Age-adjusted Prevalence,2.2,2.2
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,3.4,3.4
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,1.2,1.2
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,4.7,4.7
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,3,3
FL,Florida,BRFSS,Tobacco,%,Age-adjusted Prevalence,3.8,3.8
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,3.5,3.5
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,1.4,1.4
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,8.3,8.3
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,4.8,4.8
GA,Georgia,BRFSS,Tobacco,%,Age-adjusted Prevalence,6.4,6.4
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,3.9,3.9
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,8.7,8.7
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,4.5,4.5
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,6.9,6.9
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,6.3,6.3
GU,Guam,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
HI,Hawaii,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
HI,Hawaii,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
HI,Hawaii,BRFSS,Tobacco,%,Age-adjusted Prevalence,,
HI,Hawaii,BRFSS,Tobacco,%,Age-adjusted Prevalence,2.3,2.3
HI,Hawaii,BRFSS,Tobacco,%,Age-adjusted Prevalence,1.3,1.3
HI,Hawaii,BRFSS,Tobacco,%,Age-adjusted Prevalence,1.6,1.6
