LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,16.3
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,15.3
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,13.3
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,13
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,11.4
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,10.6
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,8.1
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,10.6
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,11
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,2.7
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,3
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.8
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.3
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.4
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,2.8
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,3.3
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,3.9
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,3.3
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,3.4
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,2.9
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,3
UT,Utah,YRBSS,Alcohol,%,Crude Prevalence,11
UT,Utah,YRBSS,Alcohol,%,Crude Prevalence,5.9
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.1
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,14.4
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.4
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.6
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.7
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.5
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,8.5
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,16.2
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,16.2
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,10.3
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,12.3
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,11.8
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,11
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,11.3
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,11.2
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.8
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.9
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,5
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.4
UT,Utah,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.4
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,3.9
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,4.6
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,5.1
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,4.5
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,4.4
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,4.3
UT,Utah,BRFSS,Alcohol,%,Crude Prevalence,3.9
UT,Utah,PRAMS,Alcohol,%,Crude Prevalence,23.5
VT,Vermont,YRBSS,Alcohol,%,Crude Prevalence,30
VT,Vermont,YRBSS,Alcohol,%,Crude Prevalence,16
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.6
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,24.4
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,19.7
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,19
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,19.5
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,12.2
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,22.5
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,17.2
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,17.6
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,20.9
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,21.2
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,7
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.7
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.8
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.1
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,6.9
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,8.4
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,7.6
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,7.8
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,7.2
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,7.4
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.6
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,24
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,26.5
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.7
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.6
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.9
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,21.3
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,14
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,23.3
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,25.1
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,13.3
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,19.3
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,19.5
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,23.7
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,23.9
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,8
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.4
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.7
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.8
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,8
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,7
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,7.5
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,7.6
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,8.2
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,8.3
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,14.5
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,27.2
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,26.1
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,22.4
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.2
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.4
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,12.6
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,31.6
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,24.6
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,23.3
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,18.5
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,18.3
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,23
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,23.2
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.2
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.6
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.4
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.8
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,6.9
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,9.4
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,8.1
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,8.4
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,8.2
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,8.2
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,14.2
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,25.3
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,19.6
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,19.6
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.1
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,12.7
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,23.5
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,21.6
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,17.9
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,18.1
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,21.2
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,21.4
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,9
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.6
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.3
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.2
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,9.2
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,8.6
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,8.9
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,8.8
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,11
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,10.4
VT,Vermont,YRBSS,Alcohol,%,Crude Prevalence,
VT,Vermont,YRBSS,Alcohol,%,Crude Prevalence,21.4
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.6
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,24
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.3
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.4
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.7
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.8
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,12.1
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,22.5
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,19.3
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,17.1
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,17.1
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,19.9
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,20.2
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.7
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.8
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.9
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.8
VT,Vermont,BRFSS,Alcohol,%,Age-adjusted Prevalence,7
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,6.8
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,6.9
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,6.8
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,7
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,6.6
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,6.6
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,BRFSS,Alcohol,%,Crude Prevalence,
VT,Vermont,PRAMS,Alcohol,%,Crude Prevalence,67.4
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Crude Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
VI,Virgin Islands,BRFSS,Alcohol,%,Age-adjusted Prevalence,
