LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue,DataValueAlt
ID,Idaho,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.3,20.3
ID,Idaho,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.9,20.9
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.6,20.6
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.4,18.4
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.4,20.4
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,22.5,22.5
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.9,28.9
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.3,21.3
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.4,20.4
IL,Illinois,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.3,20.3
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.5,15.5
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,13.8,13.8
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,10.9,10.9
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.1,18.1
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.4,19.4
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16,16
IN,Indiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.5,16.5
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.6,18.6
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.3,16.3
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,13.6,13.6
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.6,18.6
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.8,23.8
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.3,21.3
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17.4,17.4
KS,Kansas,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17.4,17.4
KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26,26
KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,14,14
KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,12.9,12.9
KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.5,19.5
KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.9,24.9
KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.7,16.7
KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.9,15.9
LA,Louisiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16,16
LA,Louisiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,14.8,14.8
LA,Louisiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
LA,Louisiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.9,19.9
LA,Louisiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
LA,Louisiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
LA,Louisiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17.3,17.3
LA,Louisiana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19,19
MA,Massachusetts,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.8,19.8
MA,Massachusetts,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.5,20.5
MA,Massachusetts,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.1,16.1
MA,Massachusetts,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.8,24.8
MA,Massachusetts,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20,20
MA,Massachusetts,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.8,19.8
MA,Massachusetts,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,22.6,22.6
MA,Massachusetts,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24,24
MD,Maryland,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.1,23.1
MD,Maryland,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17.3,17.3
MD,Maryland,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,13.2,13.2
MD,Maryland,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.4,25.4
MD,Maryland,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.7,23.7
MD,Maryland,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17.6,17.6
MD,Maryland,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.3,21.3
MD,Maryland,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,22.8,22.8
ME,Maine,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
ME,Maine,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.5,20.5
ME,Maine,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.4,25.4
ME,Maine,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.8,20.8
ME,Maine,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.7,28.7
ME,Maine,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17.7,17.7
ME,Maine,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.7,20.7
ME,Maine,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.7,20.7
MI,Michigan,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.3,20.3
MI,Michigan,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.9,16.9
MI,Michigan,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.7,18.7
MI,Michigan,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.6,21.6
MI,Michigan,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.8,24.8
MI,Michigan,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.7,16.7
MI,Michigan,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.2,19.2
MI,Michigan,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.1,19.1
MN,Minnesota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17.7,17.7
MN,Minnesota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.6,20.6
MN,Minnesota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.4,19.4
MN,Minnesota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.8,20.8
MN,Minnesota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,33.1,33.1
MN,Minnesota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.3,18.3
FL,Florida,YRBSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,25.3,25.3
MN,Minnesota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.6,20.6
MN,Minnesota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.9,20.9
MO,Missouri,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,14.8,14.8
MO,Missouri,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.6,15.6
MO,Missouri,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
MO,Missouri,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17.3,17.3
MO,Missouri,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.7,25.7
MO,Missouri,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.1,25.1
MO,Missouri,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.4,16.4
MO,Missouri,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.6,16.6
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,14.2,14.2
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,11.4,11.4
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.4,21.4
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.6,18.6
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,14.9,14.9
MS,Mississippi,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,14.7,14.7
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,22.3,22.3
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29.6,29.6
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.6,24.6
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.1,16.1
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.7,21.7
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.5,23.5
MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.3,23.3
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.5,18.5
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.5,16.5
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.6,15.6
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.6,21.6
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17.2,17.2
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.5,20.5
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19,19
NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.4,19.4
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.9,16.9
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.2,21.2
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.5,15.5
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,13.3,13.3
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.2,16.2
ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.9,15.9
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,22.6,22.6
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.3,18.3
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,13.1,13.1
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.6,18.6
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.2,21.2
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.8,18.8
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.4,18.4
NE,Nebraska,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.6,18.6
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.2,21.2
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.8,24.8
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.7,25.7
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.7,24.7
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23,23
NH,New Hampshire,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.1,23.1
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.6,20.6
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.5,18.5
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,14.7,14.7
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.8,24.8
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.5,21.5
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.8,18.8
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.6,21.6
NJ,New Jersey,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.9,24.9
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,28.2,28.2
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.5,19.5
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17.9,17.9
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.5,26.5
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,36.9,36.9
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.8,25.8
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23,23
NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.8,26.8
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.4,24.4
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.8,19.8
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.3,21.3
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.6,26.6
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.4,15.4
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,22.2,22.2
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.1,23.1
NV,Nevada,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.4,24.4
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23,23
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.8,16.8
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.5,15.5
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,22.3,22.3
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.2,16.2
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.1,16.1
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.4,19.4
NY,New York,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.2,20.2
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.2,18.2
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.2,16.2
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,13.8,13.8
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.6,20.6
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.3,24.3
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.2,16.2
GA,Georgia,YRBSS,"Nutrition, Physical Activity, and Weight Status",%,Crude Prevalence,24.7,24.7
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.4,18.4
OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.6,18.6
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,14.6,14.6
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,13.5,13.5
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,11.1,11.1
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17,17
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,22.7,22.7
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,10.8,10.8
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.2,15.2
OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16,16
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.1,25.1
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,29,29
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.1,24.1
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.5,25.5
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,26.3,26.3
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.6,24.6
OR,Oregon,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,23.9,23.9
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.2,15.2
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,16.4,16.4
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.5,18.5
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.8,20.8
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,12.9,12.9
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.8,20.8
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.5,18.5
PA,Pennsylvania,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.7,18.7
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,5.3,5.3
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,7.8,7.8
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,10.6,10.6
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,7.8,7.8
PR,Puerto Rico,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,20.6,20.6
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17.6,17.6
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,12.6,12.6
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.6,21.6
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,11,11
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.5,19.5
RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.2,21.2
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.6,18.6
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,15.1,15.1
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.9,18.9
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.2,21.2
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,21.5,21.5
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,11.8,11.8
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.1,18.1
SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.1,18.1
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17,17
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,24.4,24.4
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,19.7,19.7
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,25.4,25.4
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,18.3,18.3
SD,South Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,17.8,17.8
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,12.9,12.9
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,9.9,9.9
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,14.7,14.7
TN,Tennessee,BRFSS,"Nutrition, Physical Activity, and Weight Status",%,Age-adjusted Prevalence,,
